Date,ticker_P,le cours d'ouverture_P,le plus haut_P,le plus bas_P,le cours de clôture_P,le volume de titres échangés_P,Gtrends_P,nom_P,ISIN_P,ISIN_G,nom_G,Gtrends_G,le volume de titres échangés_G,le cours de clôture_G,le plus haut_G,le plus bas_G,le cours d'ouverture_G,ticker_G
2018-05-15,AC,46.82,46.88,46.31,46.78,706825,60.22251419083291,Accor Hotels,FR0000120404,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,VIV,23.2,23.45,23.13,23.16,3074253,26.01752021563342,Vivendi,FR0000127771,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,BNP,62.96,63.37,62.74,63.19,2959493,50.86596417666668,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,DG,85.58,85.74,84.72,85.12,1152207,101.8539874447803,Vinci,FR0000125486,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,CS,22.535,22.76,22.48,22.68,6287250,110.20916717325228,Axa,FR0000120628,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,FTI,26.64,27.12,26.56,27.03,1522877,111.20689655172414,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,FP,53.61,54.14,53.58,53.9,5597021,106.51420675592281,Total,FR0000120271,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,GLE,42.645,43.01,42.455,42.655,2761608,89.68299964875307,Societe Generale,FR0000130809,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,VIE,19.73,19.8,19.58,19.625,2043975,84.26130467012604,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,SAN,64.32,64.75,64.21,64.64,2333822,72.70466931801444,Sanofi,FR0000120578,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,PUB,61.22,62.04,61.22,61.3,533257,134.1005967604433,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,MT,30.5,30.55,30.005,30.175,4611820,21.852049910873443,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,SU,74.3,75.76,74.26,75.6,1371279,85.54314420803782,Schneider Electric,FR0000121972,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,EN,42.4,42.49,41.67,42.07,1246457,99.8672258137109,Bouygues,FR0000120503,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,UG,20.06,20.29,20.01,20.17,1782650,76.23309178743962,Peugeot,FR0000121501,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-16,ATO,113.15,116.85,113.0,116.8,591230,94.0842520417101,Atos,FR0000051732,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,FP,53.58,53.9,53.46,53.54,4804039,101.932950551367,Total,FR0000120271,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,AC,46.73,46.77,46.37,46.54,593607,60.22251419083291,Accor Hotels,FR0000120404,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,VIV,23.05,23.32,23.04,23.31,2736646,29.659973045822102,Vivendi,FR0000127771,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,DSY,110.0,110.55,109.6,110.0,227596,128.88471177944862,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,LR,66.14,66.76,66.1,66.54,264914,52.473243538405534,Legrand SA,FR0010307819,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,BN,64.73,64.87,64.48,64.61,1144640,100.6607482704616,Danone,FR0000120644,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,UG,20.21,20.36,20.09,20.16,2068119,76.23309178743962,Peugeot,FR0000121501,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,CAP,115.55,116.8,115.35,116.6,298749,66.59895606453141,CapGemini,FR0000125338,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,STM,20.54,20.56,20.07,20.16,2375997,320.8530405405406,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,CA,16.3,16.48,16.23,16.31,2489507,53.959504215174626,Carrefour,FR0000120172,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,SAF,99.0,99.96,98.78,99.92,505736,97.46972571416917,Safran,FR0000073272,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,OR,201.9,202.8,201.1,202.7,353938,93.2194554748756,L'oreal,FR0000120321,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,ENGI,14.6,14.685,14.22,14.25,8855052,104.81984863143823,Engie,FR0010208488,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,MT,30.27,30.67,30.25,30.49,4639508,18.418156353450474,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,ML,119.5,120.3,118.35,119.75,600525,105.58219011515627,Michelin,FR0000121261,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,ORA,14.52,14.6,14.455,14.52,5928055,91.69682039448234,Orange,FR0000133308,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,EN,42.1,42.51,41.55,41.55,870000,88.11814042386256,Bouygues,FR0000120503,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,FTI,27.2,28.16,27.2,28.14,3311680,108.62068965517241,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,FR,57.52,57.8,57.18,57.46,527181,81.76887776387149,Valeo,FR0013176526,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,CS,22.885,22.975,22.63,22.64,6675480,104.25191489361703,Axa,FR0000120628,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,EL,116.0,116.45,115.25,116.45,353534,88.7530944001532,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,BNP,62.99,63.08,61.89,62.27,3690239,50.86596417666668,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,SGO,44.845,45.3,44.77,45.095,1357582,74.8015873015873,Saint Gobain,FR0000125007,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,URW,195.0,195.3,192.95,193.2,269916,53.17401658865074,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,VIE,19.585,19.72,19.335,19.41,1673837,88.32209043736103,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,RNO,89.14,89.6,88.53,88.64,569045,83.92638157894739,Renault,FR0000131906,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,KER,467.6,478.3,466.5,477.8,216023,61.1286081871345,Kering,FR0000121485,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,SAN,64.81,65.41,64.7,65.14,2514997,82.94476358815731,Sanofi,FR0000120578,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,RI,138.95,140.0,138.55,139.75,286411,29.10746424173534,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,SU,75.72,76.44,75.62,76.2,945039,95.54169353105522,Schneider Electric,FR0000121972,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,ACA,13.58,13.665,13.36,13.495,7014733,86.7853881278539,Credit Agricole,FR0000045072,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,DG,84.84,85.64,84.84,85.4,957036,98.34178098116718,Vinci,FR0000125486,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,MC,297.95,307.0,297.95,307.0,741405,17.152556521739132,Lvmh,FR0000121014,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,PUB,61.02,61.76,60.98,61.24,510120,140.19607843137254,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,AI,108.3,110.3,108.1,110.3,1053963,103.92887624466572,Air Liquide,FR0000120073,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,SW,82.4,82.44,81.38,82.0,547819,33.64254792826222,Sodexo,FR0000121220,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,RMS,585.0,590.0,580.8,589.8,98539,90.50657427149964,Hermes,FR0000052292,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,GLE,42.515,42.585,41.73,42.02,4362537,85.19884966631541,Societe Generale,FR0000130809,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-16,AIR,96.07,96.68,95.63,96.39,1448715,84.10053223947386,Airbus,NL0000235190,FR0003500008,CAC 40,18.20657459638203,3328995,5567.54,5570.96,5540.67,5546.39,PX1
2018-05-17,RI,139.6,139.9,138.95,139.75,301911,13.43421426541631,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,MT,30.65,30.765,30.285,30.62,4240378,18.418156353450474,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,VIE,19.475,19.785,19.42,19.68,2088337,93.39807264640476,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,AIR,96.44,97.98,96.41,97.98,1249890,75.58402264560308,Airbus,NL0000235190,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,ORA,14.545,14.63,14.515,14.63,4505708,92.70447776145468,Orange,FR0000133308,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,FTI,28.17,29.11,28.15,28.97,2856455,99.56896551724138,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,CS,22.695,23.055,22.695,23.04,7527378,104.25191489361703,Axa,FR0000120628,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,DG,85.08,85.76,84.84,85.7,1143247,88.97589707819888,Vinci,FR0000125486,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,BNP,62.28,62.75,61.8,62.18,3345709,52.94212597979593,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,OR,202.0,203.7,202.0,203.4,458453,96.43391945676785,L'oreal,FR0000120321,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,MC,307.0,308.6,303.45,308.6,590990,19.93405217391305,Lvmh,FR0000121014,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,EL,116.25,118.15,116.2,118.05,499246,61.53547878410622,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,ACA,13.5,13.68,13.5,13.625,9452515,77.851598173516,Credit Agricole,FR0000045072,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,DSY,109.8,111.6,109.25,111.6,296425,128.88471177944862,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,PUB,61.24,62.32,61.16,62.32,442377,128.00511508951405,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,STM,20.16,20.44,20.16,20.43,2401610,234.65371621621622,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,VIV,23.03,23.4,23.01,23.2,3425923,34.34312668463612,Vivendi,FR0000127771,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,SW,81.94,83.04,81.92,82.9,356699,29.156874871160586,Sodexo,FR0000121220,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,UG,20.17,20.61,20.16,20.61,2336524,78.13891908212561,Peugeot,FR0000121501,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,SGO,45.05,45.685,45.05,45.685,1419789,78.63756613756614,Saint Gobain,FR0000125007,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,AC,46.57,47.46,46.5,47.46,765615,48.34765223771093,Accor Hotels,FR0000120404,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,KER,476.8,479.1,472.5,477.6,170778,79.27616374269006,Kering,FR0000121485,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,ENGI,14.275,14.545,14.275,14.545,6088719,108.27544803687026,Engie,FR0010208488,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,BN,64.65,65.24,64.32,65.2,1515229,85.44458864818252,Danone,FR0000120644,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,GLE,42.22,42.25,41.545,41.745,4072148,80.71469968387777,Societe Generale,FR0000130809,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,CAP,116.55,116.55,115.0,115.3,463470,60.33081902316375,CapGemini,FR0000125338,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,RMS,585.4,592.4,585.4,591.2,66738,91.51220287451632,Hermes,FR0000052292,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,ATO,116.9,117.0,114.6,115.5,437727,98.36080895269693,Atos,FR0000051732,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,LR,66.52,66.92,66.5,66.92,290057,48.72515471423371,Legrand SA,FR0010307819,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,CA,16.305,16.4,16.22,16.37,2594263,51.843445226344244,Carrefour,FR0000120172,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,EN,41.02,41.66,40.26,41.42,1259252,86.94323188487773,Bouygues,FR0000120503,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,ML,120.0,121.95,119.95,121.95,456662,102.13929261140117,Michelin,FR0000121261,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,SAN,65.41,66.28,65.39,66.12,3119587,74.75268817204301,Sanofi,FR0000120578,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,FR,57.6,58.42,57.6,58.3,896506,78.5411589047713,Valeo,FR0013176526,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,FP,53.48,54.6,53.47,54.5,5938975,101.932950551367,Total,FR0000120271,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,URW,193.5,194.15,192.55,193.6,375347,66.46752073581342,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,SAF,100.0,101.4,99.66,101.4,814276,79.27537691419093,Safran,FR0000073272,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,AI,110.35,111.95,110.2,111.95,951251,105.19630156472262,Air Liquide,FR0000120073,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,SU,76.2,77.18,75.98,77.18,1325976,77.76649473457984,Schneider Electric,FR0000121972,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-17,RNO,88.8,92.49,88.8,91.78,1715996,86.82039473684212,Renault,FR0000131906,FR0003500008,CAC 40,19.572067691110682,3625121,5621.92,5621.92,5570.04,5570.39,PX1
2018-05-18,LR,66.78,67.06,66.62,66.7,466874,52.473243538405534,Legrand SA,FR0010307819,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,ACA,13.62,13.665,13.37,13.435,12477727,79.12785388127855,Credit Agricole,FR0000045072,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,DSY,111.25,112.3,110.5,111.0,279145,92.06050841389188,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,MC,306.55,309.45,304.95,309.0,1054175,20.397634782608698,Lvmh,FR0000121014,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,SU,77.02,77.96,77.02,77.64,2140888,72.21174511068128,Schneider Electric,FR0000121972,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,AC,47.39,47.63,47.29,47.59,648042,36.472790284588946,Accor Hotels,FR0000120404,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,SGO,45.685,46.0,45.47,45.58,2203113,64.2526455026455,Saint Gobain,FR0000125007,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,FP,54.18,54.95,54.17,54.48,10371317,96.20638029567222,Total,FR0000120271,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,RMS,587.6,595.8,583.0,595.8,73137,100.56286030166628,Hermes,FR0000052292,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,DG,85.7,86.94,85.68,86.94,2769390,88.97589707819888,Vinci,FR0000125486,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,CA,16.315,16.415,16.24,16.27,2512767,56.075563204005,Carrefour,FR0000120172,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,ORA,14.615,14.655,14.355,14.39,10308960,89.68150566053768,Orange,FR0000133308,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,UG,20.58,20.67,20.49,20.65,2143149,76.23309178743962,Peugeot,FR0000121501,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,KER,475.2,480.0,472.7,478.8,222338,82.14156725146199,Kering,FR0000121485,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,STM,20.42,20.43,19.915,20.04,2364235,450.1520270270271,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,BN,65.06,65.59,64.71,64.88,3350018,94.80837918496964,Danone,FR0000120644,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,URW,192.8,195.2,192.3,194.25,598495,95.71322985957133,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,SW,82.9,83.96,82.7,83.96,312936,29.156874871160586,Sodexo,FR0000121220,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,VIV,22.62,23.45,22.43,22.82,8284045,25.497169811320752,Vivendi,FR0000127771,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,ATO,115.25,115.8,114.25,114.95,329066,90.87683435846999,Atos,FR0000051732,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,SAN,66.22,66.89,65.77,66.44,4760278,75.7766975990573,Sanofi,FR0000120578,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,AI,111.9,112.9,111.05,112.0,1693649,93.78947368421052,Air Liquide,FR0000120073,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,EN,40.8,40.96,40.25,40.67,1649661,78.71887211198388,Bouygues,FR0000120503,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,CS,23.04,23.17,22.96,22.995,10139105,98.29466261398177,Axa,FR0000120628,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,ML,121.35,121.7,120.55,120.75,425261,106.72982261640797,Michelin,FR0000121261,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,EL,118.25,118.9,117.3,118.6,948591,76.91934848013277,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,AIR,98.4,98.42,97.37,97.84,2456175,81.97140484100616,Airbus,NL0000235190,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,PUB,62.06,62.3,61.56,61.6,581373,107.68684285308326,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,ENGI,14.535,14.64,14.475,14.615,7552342,86.38998513580074,Engie,FR0010208488,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,CAP,115.4,115.7,115.0,115.3,530749,61.11433615333471,CapGemini,FR0000125338,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,FR,58.26,58.78,58.16,58.36,652253,74.23753375930438,Valeo,FR0013176526,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
2018-05-18,VIE,19.75,20.03,19.725,19.95,2904773,80.20051890289105,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,18.889321143746358,5395074,5614.51,5643.15,5603.35,5610.14,PX1
